CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
251,2981,1094,976,24,1378,2125,6.3,5.973768893,47296,54836,8.8,654,2826,643,49.6,3673,28.7,88.0,2.778186539,4.023695649,12.73224192,143,43,5.482911415,9392,3.4,206.5,145,0.464144145,1282,5442,505,838,5,80.5,65,10.6,44,6.8,39.0,965,12,10.6,1251,921,227.6,7405,50,164,5299,1263,9722,167,1303,13.0,51066,8.7,698
1217,11696,5935,5820,-118,5619,9770,5.8,27.6129441,45960,51360,8.9,3208,10584,3425,51.4,18559,21.9,73.9,15.73693451,16.11569613,56.96086079,778,651,13.81869017,36115,3.4,189.1,130,1.527264607,6625,22149,4046,3530,31,68.5,4812,13.3,347,6.2,36.5,4875,12,13.3,6661,5985,206.7,36102,3344,913,21371,6540,48177,3224,6077,13.5,48660,9.5,2010
738,6614,2992,3147,74,3089,4191,6.1,8.03829944,35513,43513,9.8,1888,5705,2299,53.5,10291,22.9,79.1,7.840346595,11.73106262,30.13596401,429,135,11.34693984,21494,3.8,202.9,183,0.341704315,1675,10487,4598,1935,81,71.9,111,11.7,158,7.0,36.0,2928,12,11.4,3148,3175,228.7,19235,2478,1306,10058,2968,24790,491,3313,15.2,39513,12.0,1023
638,6731,3194,2993,262,3257,6415,6.6,16.33227776,49123,57455,8.0,1587,6127,1387,46.7,9276,23.9,104.9,8.440983259,14.97668939,43.7095728,619,154,13.41613233,23628,3.2,265.0,401,0.591614169,2703,12788,1796,2072,11,96.0,1664,10.2,52,7.4,31.5,2253,9,13.0,3396,2775,302.7,19847,168,522,12169,3452,26139,514,3779,11.4,53289,7.0,1221
449,3323,1150,1261,-60,2009,2790,6.5,6.96458653,30296,37722,13.3,1342,4150,1362,57.1,5747,33.4,79.9,0.863856727,3.715823911,15.03276036,218,58,5.393937936,11994,4.5,188.2,137,0.363729148,1173,4801,1869,1636,5,75.0,116,13.3,10,7.0,40.4,1661,43,9.4,1385,1171,207.6,10061,54,151,4583,1236,12457,230,1786,16.5,34009,13.5,823
96,466,463,464,-34,489,851,6.3,2.455992004,54177,67439,8.0,230,804,253,46.9,1348,19.7,88.0,1.142194157,1.654259567,5.234598945,48,35,2.254186065,3814,3.4,206.5,385,0.190823303,405,2211,769,235,6,80.5,55,6.7,393,6.8,36.9,389,0,13.5,625,507,227.6,2872,28,33,2163,598,3997,59,486,13.6,60808,8.8,130
735,9321,2893,3250,-240,3662,5357,9.2,18.51364911,44471,52685,10.3,2222,7414,2641,52.4,11301,27.0,100.1,9.965445291,14.56029132,41.81608256,676,180,14.05306806,25488,3.4,231.6,276,0.835426551,2827,12262,1743,2791,2,89.4,61,13.2,270,10.5,37.9,3157,9,9.4,3273,3139,263.4,21578,790,566,11586,2899,26940,419,3813,14.6,48578,12.2,1220
800,7504,3134,3069,-1,3281,5336,6.2,9.640669439,34271,41775,9.2,1842,5848,2005,52.2,10427,22.9,86.2,10.16295223,12.11073161,35.88657742,465,366,11.30095371,11794,4.0,223.5,10,0.268328772,1730,10407,3522,2029,17,78.1,239,10.7,24,7.1,38.6,3256,40,10.3,2813,3523,255.0,19982,12092,2039,9942,2589,24877,369,3398,16.3,38023,10.0,1041
1775,11741,8802,6781,583,7559,16087,7.3,36.17229272,38921,46481,7.5,3853,14360,3848,43.4,22214,22.0,91.1,16.95476628,31.20059434,92.23137898,1203,1016,32.57099838,55200,3.5,213.8,194,1.306664319,8179,24601,7095,5035,186,82.1,5668,8.8,10,7.7,31.2,6041,73,14.3,8234,10728,244.8,51230,2696,2321,23398,8949,66781,2015,7732,11.8,42701,7.5,2961
1111,8459,4697,4944,-599,5148,8181,6.3,16.64146397,34780,41310,9.6,2929,9345,3485,51.1,15591,23.6,90.3,9.380626778,18.95761301,52.44582583,656,165,19.98403745,35150,3.6,231.8,123,0.428420633,4007,13198,6946,3007,3,81.7,76,12.4,469,7.3,36.2,4271,9,10.6,4434,5247,263.2,30535,2181,2907,12542,4038,38012,437,5027,14.0,38045,11.4,1470
11138,77366,68016,73657,1060,56060,97534,5.8,253.8359122,76883,82785,6.0,23918,93411,26611,40.6,161671,17.6,99.6,104.4861403,404.6531861,896.601775,13452,23376,208.0917793,462388,2.8,240.5,42,7.840653383,113849,273901,54761,31744,432,87.2,5522,6.5,176,7.0,31.4,40331,5,12.2,79870,65795,284.4,398207,32062,6811,260449,70236,534216,10436,72787,10.1,79834,6.7,16051
523,4085,1342,1623,238,2490,3499,6.1,4.649827106,38265,46761,10.3,1243,4475,1288,52.2,6275,31.8,79.1,4.535319491,6.785939412,17.43242129,247,64,6.563740111,9111,4.4,202.9,298,0.197661956,1673,6190,1470,1818,16,71.9,91,9.0,292,7.0,35.5,2153,0,7.7,1402,1511,228.7,12024,4849,72,5943,1173,14340,209,2179,17.9,42513,10.7,802
594,5923,2410,2686,-9,2533,3721,6.5,12.0400073,38289,45169,10.3,1662,4891,1713,49.3,7983,22.6,79.9,1.493389629,6.423719028,25.98783771,357,282,9.324753428,20259,3.7,188.2,141,0.628795633,1963,8505,2892,1665,16,75.0,234,10.9,147,7.0,36.2,2329,17,13.1,2972,2501,207.6,16200,422,323,8148,2825,21535,322,2960,14.4,41729,10.6,983
1067,10662,5573,5255,69,6290,11816,6.6,28.9937138,63828,70250,7.0,2516,11621,2145,43.4,15677,25.2,104.9,14.98477165,26.58721901,77.59498476,737,344,23.8168556,43865,3.0,265.0,0,1.050257174,8125,26823,1833,3774,41,96.0,713,9.8,36,7.4,35.2,3540,2,10.8,5751,4941,302.7,36110,645,891,26086,5465,46403,795,6855,9.8,67039,5.9,2499
25,196,66,66,17,130,203,6.2,0.52900893,43148,53710,9.9,65,230,54,45.1,294,31.9,88.2,0.345115349,0.375344431,1.15248374,13,4,0.438741533,794,3.8,214.5,424,0.039045897,126,586,26,104,0,80.3,5,1.2,169,6.8,32.0,83,0,7.5,89,67,239.2,652,0,0,573,78,810,7,118,12.7,48429,8.3,92
2520,20313,12237,12498,2756,12132,17600,6.2,43.91797845,53105,62965,8.4,6231,22468,6194,50.2,37441,26.0,80.1,19.67960674,40.09086712,121.0417757,1500,1474,39.79070153,71429,3.4,205.0,224,1.294464123,17109,39543,8645,9935,44,72.3,325,10.5,506,7.0,35.3,9755,40,11.2,10714,10122,229.5,74594,20596,1976,38043,11809,95380,1512,12018,13.1,58035,8.3,3915
283,2349,901,982,-42,1083,1497,7.8,3.259840283,32822,40908,10.5,684,2085,782,55.8,3622,23.9,84.1,1.395255299,4.560502002,13.630571,179,19,4.300369658,4972,4.4,231.8,166,0.287418953,818,4033,1213,757,1,75.8,53,14.7,33,9.1,40.0,1139,17,9.9,1079,998,260.3,6497,3361,164,3854,1075,8477,71,1232,17.5,36865,12.0,370
350,3303,1313,1327,74,1827,3276,6.5,8.515564716,39986,48610,9.3,903,3759,855,52.7,5093,30.0,84.8,3.361303426,5.036044288,16.10509625,194,84,7.573769266,12024,3.6,193.1,243,0.464986875,1523,5856,815,1232,8,77.9,39,12.7,92,6.9,41.9,1241,9,10.9,1533,1260,218.2,9663,103,134,5662,1482,12437,179,1696,12.8,44298,8.8,767
60,549,234,209,0,331,503,8.6,1.428791648,44187,53949,9.1,158,716,114,42.7,743,30.8,92.8,1.066971952,0.895305673,2.530096856,33,15,1.24920231,2277,3.4,219.1,341,0.150538122,477,1098,119,190,0,84.8,14,7.3,22,9.2,32.3,193,5,13.3,274,236,240.4,1740,12,497,1065,349,2330,12,301,11.1,49068,6.5,206
98,634,519,394,3,380,752,6.3,2.422811226,56225,70271,8.3,232,755,247,52.3,1464,19.2,88.0,1.126762963,1.631910301,5.163878819,49,26,2.223731713,3702,3.5,206.5,19,0.188245255,378,2083,617,238,4,80.5,70,6.3,57,6.8,42.3,387,1,15.0,583,501,227.6,2801,43,81,2034,656,3943,98,483,13.8,63248,8.8,189
459,4649,1570,1842,-29,1816,1977,7.6,6.037102302,31956,39446,12.4,1377,3491,1795,58.3,6501,24.3,77.3,3.132938352,6.275408972,20.51343814,292,14,9.322556923,13926,4.1,214.6,182,0.333629338,1015,5325,2586,1286,2,72.9,43,12.9,181,8.3,42.4,1967,0,9.5,1728,1638,230.9,11153,70,118,5033,1581,14198,143,2233,17.6,35701,16.1,504
23660,142555,201383,152590,11182,137040,233467,6.6,786.9209961,74737,77397,4.7,46677,229263,39240,30.3,298137,18.7,104.9,406.7030362,721.6061045,2106.012466,17457,95073,646.4154218,937036,2.4,265.0,356,28.5051245,420664,703310,57992,71482,718,96.0,14012,7.0,255,7.4,24.2,77193,73,13.0,147764,186608,302.7,982887,171910,25918,685853,157791,1259428,40679,160520,7.9,76067,4.0,44250
749,6461,3163,3516,339,3804,4724,6.1,8.923517571,53906,64818,8.0,1755,6594,1955,45.7,10012,24.6,79.1,8.703765159,13.02294649,33.45468857,479,284,12.59652216,20475,3.4,202.9,290,0.37933452,5008,13043,2858,2302,11,71.9,108,11.7,295,7.0,33.4,2969,0,9.3,3344,3328,228.7,21887,6254,1201,12564,2939,27520,388,3960,13.6,59362,8.9,1164
1641,17580,9368,8830,39,7524,15267,6.3,29.78384749,42267,48901,8.3,4356,14643,5296,52.8,27758,22.1,86.6,7.239129597,41.48619984,118.2754031,969,268,37.19715163,62055,3.1,236.3,416,1.328080919,6555,26504,7265,4848,39,79.0,293,11.8,371,7.0,39.5,6253,7,10.2,8041,9166,273.1,52590,3134,7019,25535,7392,66692,903,8852,11.9,45584,10.1,2671
529,5044,2015,1969,-214,2135,3009,6.1,5.443280867,31163,38877,9.5,1198,3982,1421,56.3,7118,23.1,79.1,5.309233493,7.943902714,20.4071169,324,148,7.683786976,10240,4.2,202.9,262,0.2313913,1370,5508,1977,1339,9,71.9,107,12.4,97,7.0,40.5,2165,7,12.3,2301,1983,228.7,12647,6061,344,5184,2234,16787,222,2178,17.1,35020,11.2,633
1306,15148,5892,6000,60,6952,8770,7.1,24.85537547,50548,58176,8.5,3533,12790,4106,48.6,20250,24.0,93.7,10.28054376,36.34972225,104.7456833,1191,391,27.76574408,51998,3.1,248.6,0,0.89196131,7468,26004,4033,4355,40,83.7,139,10.4,118,8.3,36.9,5107,32,10.9,7592,7033,292.7,41647,447,2349,24813,6398,53745,730,6977,12.3,54362,9.9,2546
703,6081,1980,2149,80,3039,4246,5.8,11.35708922,33896,41040,12.5,1968,6489,1999,56.6,8942,32.7,73.9,6.472535803,6.628318885,23.42776546,402,108,5.68356987,13759,4.4,189.1,96,0.62815759,2050,6865,2043,2367,16,68.5,3730,15.8,443,6.2,37.8,2783,3,10.9,2234,1972,206.7,15790,598,345,6463,2165,19815,1604,2736,17.6,37468,12.7,1173
3233,33722,14415,14357,556,15672,24708,7.1,56.00448627,46407,52929,9.1,8619,30674,9788,47.7,45319,25.2,93.7,23.16426772,81.90371226,236.0144666,2583,1005,62.56217029,105494,3.4,248.6,218,2.009779936,15081,52743,11178,10039,60,83.7,295,11.6,316,8.3,38.2,12868,9,10.8,14780,15391,292.7,94936,11565,7327,50160,14088,121099,2680,16037,13.6,49668,10.3,6320
657,3709,1823,1829,-535,2459,4236,6.5,10.07983708,26676,33214,11.2,1501,4632,1562,56.2,7524,23.7,79.9,1.250258724,5.377907145,21.75689464,406,90,7.806639403,6446,4.9,188.2,129,0.526424726,1729,6608,2665,1470,2,75.0,65,14.4,70,7.0,44.2,2703,4,15.2,2483,2182,207.6,13383,11186,246,6202,2606,18029,240,2377,20.2,29945,11.7,800
1971,18306,9419,9003,-318,10581,18015,7.4,25.58050628,49303,56587,8.4,5231,19140,5868,45.4,28142,24.4,112.9,35.10608678,81.79445834,193.0696607,1610,499,49.78329702,71104,3.2,304.1,71,0.655303093,12393,35954,6812,6294,53,94.8,360,9.1,217,10.2,34.4,7037,6,9.7,8881,9611,375.1,61990,3446,3850,34344,8009,77145,1683,11633,11.4,52945,9.5,3714
215,2906,1431,1273,-128,1323,2687,9.4,6.030218252,60491,73993,6.3,514,2372,507,42.2,3441,20.8,91.5,4.016721186,3.533892809,11.83443173,180,55,5.177563882,10234,2.6,236.2,452,0.575284876,1452,5889,586,711,7,88.0,262,7.7,375,9.8,35.0,766,12,12.6,1456,1357,247.1,8156,62,34,5709,1532,10913,293,1457,9.4,67242,6.2,373
5367,54917,25219,24615,153,27518,39382,7.2,118.5715357,50709,55035,8.0,13334,54892,14087,42.8,71785,25.9,100.8,93.306779,170.7798798,440.5613959,4828,6686,115.2632516,191234,3.2,273.3,30,3.275365853,41375,105330,13633,17599,122,88.2,704,12.1,8,8.7,30.8,19253,28,10.4,25765,26100,320.5,167550,8286,7495,100502,23162,210793,3761,29266,11.5,52872,8.4,11549
490,3995,1710,1839,16,1954,2449,6.1,4.444248976,33121,41435,9.8,1109,3522,1237,53.8,6111,25.1,79.1,4.334803971,6.485919497,16.66169918,238,98,6.273544069,6559,4.3,202.9,69,0.188922926,1137,5157,2506,1260,10,71.9,37,8.5,272,7.0,42.2,2114,4,6.4,1472,1733,228.7,11350,6856,1935,4919,1158,13706,146,1972,18.6,37278,10.9,608
3029,21621,13137,11592,-2,12161,23897,6.2,49.04373789,42356,48006,7.9,6410,22798,6894,50.1,40635,21.2,80.1,21.97645495,44.76995638,135.1688154,1776,1585,44.43475783,51036,3.7,205.0,209,1.445543748,12888,44120,11427,7745,136,72.3,591,10.0,5,7.0,39.1,12023,14,12.4,13865,16252,229.5,81158,50998,2521,42344,14164,106512,2166,13444,14.8,45181,8.5,4152
324,2709,1319,1271,-35,1167,1544,6.1,3.476345635,33374,41264,9.5,749,2260,878,52.0,4080,21.0,79.1,3.39073642,5.073365163,13.03298387,180,137,4.907242519,6985,4.1,202.9,12,0.147777812,1119,4915,1857,797,38,71.9,58,11.1,12,7.0,39.2,1311,7,13.4,1576,1273,228.7,7851,3368,401,4735,1534,10721,135,1374,16.7,37319,11.2,410
14890,138021,62630,62510,6181,77349,117036,6.7,182.8890666,66634,70332,8.3,37986,167321,35523,38.2,174724,28.4,97.7,125.7531175,477.4836415,1058.163182,11515,11679,372.5993282,558385,3.3,271.0,368,5.537999802,118698,266971,33410,60702,252,87.5,1620,12.0,379,7.6,27.3,51657,6,14.1,73814,66900,306.5,457404,21342,6880,255456,82239,601651,8373,77680,11.3,68483,7.8,37827
936,8726,4274,4376,713,4853,7325,6.3,16.04256039,57126,70236,8.0,2307,9382,2414,42.7,12338,26.6,90.3,9.043030824,18.2753544,50.55837214,508,402,19.26483921,30102,3.2,231.8,321,0.413002359,6070,16967,2904,3442,45,81.7,194,9.1,412,7.3,32.4,3516,39,10.6,4211,4148,263.2,28922,4857,601,16459,4242,36644,1044,5349,12.2,63681,8.3,1749
433,3364,1482,1735,-205,1766,2148,7.6,5.411196217,27825,34539,12.5,1269,2950,1726,60.5,6126,22.2,77.3,2.808126037,5.624796068,18.38667515,266,76,8.356026159,12388,4.3,214.6,36,0.299039791,1323,3643,2409,970,15,72.9,23,15.1,372,8.3,42.3,1784,0,10.4,1403,1581,230.9,10129,76,321,3377,1429,12726,148,1937,17.6,31182,17.0,423
916,9453,4206,4222,258,4276,7182,6.3,15.94899756,41194,47930,9.0,2421,8182,2948,49.5,13298,23.1,86.6,3.876492463,22.21550793,63.33547459,620,233,19.91875901,34115,3.4,236.3,101,0.711176061,3546,16785,3964,2902,31,79.0,271,10.2,350,7.0,35.0,3455,7,13.9,4773,4078,273.1,26886,331,345,16165,4808,35713,732,4932,12.8,44562,11.0,1516
208,2043,651,837,-15,953,990,7.6,2.743016407,30659,37345,11.8,620,1692,778,59.5,3129,26.5,77.3,1.423481146,2.851293371,9.320481013,178,12,4.23579481,6148,4.0,214.6,17,0.151587749,527,2340,1103,594,2,72.9,16,14.1,36,8.3,43.8,886,0,11.6,745,739,230.9,5258,190,272,2162,641,6451,83,1002,16.8,34002,14.8,289
1442,15812,7022,7251,528,8369,14518,6.7,36.84991429,59939,68303,7.9,3768,14931,4342,41.9,19956,25.0,97.8,23.14514789,45.36644769,124.2178001,1079,297,27.04244084,59165,3.0,249.7,243,0.881020697,8422,31664,3071,5057,11,87.6,350,9.5,379,7.9,31.4,5050,12,10.4,7887,6847,287.0,47643,395,605,30585,7072,61157,939,9223,10.6,64121,9.1,2429
829,6924,2953,3249,-96,3643,5720,6.9,10.05643398,33925,41721,11.0,2268,6716,2553,56.1,11517,25.3,77.2,2.880188532,12.30136597,34.14234705,426,90,13.65801552,22951,4.0,196.7,21,0.543736527,2063,10851,3891,2414,19,71.2,270,13.5,4,7.6,43.0,3429,4,10.3,3336,2859,217.1,20546,2491,229,10425,2981,26314,493,3627,16.7,37823,12.4,1252
213,1640,673,798,-64,830,1271,6.3,2.811957357,32628,40514,10.8,542,2026,626,52.2,2622,29.8,90.3,1.585072235,3.203323908,8.861926216,102,51,3.376761878,5730,4.3,231.8,211,0.072391501,609,2946,1410,517,20,81.7,28,13.2,102,7.3,37.6,777,6,7.4,794,800,263.2,5020,439,377,2844,758,6423,155,829,15.5,36571,12.5,424
449,5215,2019,1989,24,2255,3754,6.1,8.405476161,44695,54583,8.9,1179,4098,1493,49.5,6569,24.0,80.3,2.137414191,6.65507306,22.02168988,286,35,8.734309113,16218,3.4,212.0,148,0.333891921,1468,7169,1580,1475,5,74.4,81,10.4,20,6.5,39.2,1829,7,11.5,1977,2109,230.8,13280,444,1556,6883,1997,16927,144,2389,13.8,49639,11.2,717
11652,93031,82832,73372,4439,62932,106936,7.5,163.4849028,93915,100187,5.9,26244,111090,26376,40.6,181721,19.7,116.2,219.3462166,542.2169838,1309.02314,10343,24227,318.6764024,427188,2.6,306.1,40,4.766323697,159821,309603,30657,38209,705,97.6,2543,8.0,178,9.6,32.0,46738,5,11.9,69833,76686,386.0,447924,102870,14993,299260,71580,576031,18498,81858,10.4,97051,5.9,18729
22511,156769,128877,119485,507,98365,172415,7.5,258.0731419,80750,84140,5.4,38151,159437,39884,46.0,325184,17.6,116.2,346.2544021,855.9300474,2066.390895,20573,41002,503.0545268,245170,3.2,306.1,338,7.523998307,199620,504423,82288,52196,1757,97.6,10770,7.7,107,9.6,38.9,101516,77,13.2,112528,129463,386.0,707007,585797,20009,483850,116384,909308,24812,127874,14.4,82445,5.6,24136
266,2622,786,881,11,1220,1562,6.5,4.449239753,28548,34770,12.5,789,2684,815,50.1,3172,33.9,79.9,0.551864159,2.373808035,9.603492572,128,32,3.445850373,7569,4.2,188.2,40,0.232363857,728,2957,902,904,2,75.0,125,14.0,140,7.0,33.5,1016,6,11.6,925,732,207.6,6332,43,71,2829,866,7958,187,1147,16.0,31659,12.9,497
1028,13513,5197,5299,13,5897,9455,7.1,21.18291224,57513,69995,8.0,2783,10738,3118,43.7,15202,23.5,93.7,8.761559705,30.97893159,89.26916511,810,266,23.66326434,44586,3.0,248.6,75,0.760171101,5842,24540,2110,3415,32,83.7,101,10.2,224,8.3,34.5,4079,14,12.3,6100,5304,292.7,34758,295,526,23730,5958,45804,524,6323,11.7,63754,9.0,2311
515,3613,3821,3663,387,3680,4871,7.1,12.30272524,73257,88809,5.2,1102,4914,1072,26.9,5664,20.2,95.4,10.15212032,11.30874818,32.93226746,440,237,13.07983459,24658,2.4,262.5,138,0.402108904,9232,16301,595,1724,26,88.9,162,5.1,168,7.8,20.3,1521,53,9.2,2805,3415,285.7,21075,237,338,15861,2401,25733,413,3622,7.2,81033,5.1,602
7161,49114,13469,15467,3461,37221,48348,6.0,71.91699455,50759,54689,12.6,20574,81236,19323,46.8,76271,46.9,86.8,52.92152751,100.7098493,252.7778131,2845,2625,107.3543542,167333,4.4,240.7,224,1.884781137,33662,70953,14096,34882,113,80.1,742,15.3,219,6.9,27.8,24470,15,5.6,13228,14505,265.2,162931,11100,3171,68108,11329,184998,3085,25316,15.0,52724,11.9,19581
228,2155,971,931,-49,1096,1974,6.6,5.652783845,50298,60458,8.2,552,2504,464,42.2,2835,27.1,104.9,2.921518633,5.183599561,15.1283716,143,102,4.643473324,8394,3.4,265.0,214,0.204764275,1332,4971,774,727,0,96.0,199,12.7,163,7.4,33.5,742,5,14.1,1205,901,302.7,6711,151,205,4828,1314,9047,201,1204,11.1,55378,6.9,698
2349,18340,10401,11771,728,10613,17555,6.1,29.37562321,55546,63800,6.9,4707,17124,5141,50.5,34421,19.4,79.1,28.65221297,42.87066912,110.130598,1972,1687,41.46690876,34633,3.4,202.9,311,1.248743877,15399,44875,6844,5801,139,71.9,506,7.9,304,7.0,40.0,10059,14,10.8,13602,11463,228.7,68224,51607,757,42903,11256,90594,2022,13152,14.7,59673,7.5,2535
137,2164,814,674,80,604,995,7.1,2.68209259,42047,51333,7.2,323,1200,324,38.3,1716,21.7,95.4,2.2132435,2.465397632,7.179497939,61,55,2.851508648,5034,3.1,262.5,203,0.08766296,520,2494,393,436,5,88.9,84,8.1,199,7.8,27.2,434,12,10.2,602,830,285.7,4478,312,1011,2433,608,5610,120,758,9.7,46690,7.2,284
487,5698,1527,1841,-155,2124,2564,9.2,10.4938167,40030,49340,12.2,1496,4523,1805,57.4,7022,28.6,100.1,5.648565315,8.252993634,23.70198889,473,53,7.965491807,14951,4.0,231.6,338,0.473532422,1423,6548,1561,1597,0,89.4,21,15.3,102,10.5,43.0,2079,4,10.2,1736,1729,263.4,12238,69,124,6075,1599,15270,176,2213,17.0,44685,14.8,904
220,1650,562,700,63,1320,2010,8.6,4.144108996,42027,51537,10.2,573,2370,440,47.9,2683,34.9,92.8,3.094676588,2.596770702,7.338366762,116,94,3.623222837,5910,3.9,219.1,226,0.436625162,1110,3011,398,823,3,84.8,446,15.0,98,9.2,35.7,774,5,7.7,705,591,240.4,5603,87,221,2895,588,6758,218,985,13.8,46782,7.9,484
436,3932,1036,1233,-32,2630,3233,6.7,7.675232733,41804,49200,11.7,1251,5142,1283,53.4,5717,40.0,97.8,4.820754678,9.449086952,25.87253033,407,74,5.632496875,12313,4.1,249.7,101,0.183502161,1726,5114,1085,1705,6,87.6,123,14.3,158,7.9,35.5,1572,9,8.3,1201,1032,287.0,10698,77,230,4707,1044,12738,145,1875,14.7,45502,12.0,982
378,3624,1728,1678,26,1740,2671,5.5,7.986916033,46530,56074,8.2,908,3215,882,41.7,4598,21.3,73.9,5.353486018,3.369750908,12.08432523,195,126,5.959867929,14310,3.4,181.6,310,0.389816943,1481,8105,1974,1200,38,68.9,319,8.2,147,5.8,32.8,1401,3,13.6,2325,1800,192.6,11022,92,52,7910,2250,15196,311,1822,12.7,51302,8.0,653
172,1126,726,618,36,641,1077,5.4,1.968156542,38633,48239,9.7,418,1293,387,52.2,2246,22.4,72.9,1.19641476,2.223697466,6.940966548,90,28,2.027127524,5468,4.0,199.9,17,0.107089666,693,2772,909,437,1,66.5,109,8.2,321,6.2,39.6,699,12,14.3,875,659,224.8,4303,163,42,2682,852,5877,108,789,16.2,43436,9.0,280
435,2910,1151,1314,-87,1629,2363,6.7,4.126426991,28267,35211,11.0,990,3162,1072,58.5,5274,27.2,65.9,0.402486498,4.434874587,12.71782102,275,31,7.846605927,4320,4.8,174.8,11,0.372394049,1134,4113,1727,1159,5,61.2,32,14.1,125,7.1,44.1,1832,0,10.5,1159,1433,191.3,9019,6738,114,3838,1276,11234,108,1527,20.3,31739,11.9,586
455,5446,2187,2265,424,2165,3294,7.6,7.878677881,47757,55781,9.1,1284,3934,1568,51.8,7285,22.0,77.3,4.088619153,8.189678323,26.7709181,343,154,12.16633732,16145,3.2,214.6,320,0.43540062,1732,8836,1720,1395,13,72.9,67,9.0,411,8.3,40.0,1926,5,12.4,2485,2381,230.9,14063,1784,327,8493,2426,18529,366,2568,13.7,51769,11.1,657
1297,9619,4672,5008,1106,8155,11772,5.5,23.50821225,47560,55186,9.0,3227,13317,3070,38.7,13896,31.8,73.9,15.75713142,9.918323825,35.5682821,803,331,17.54191977,42724,3.6,181.6,323,1.147363939,7305,19610,2891,4950,66,68.9,417,10.0,326,5.8,29.9,4613,0,9.9,5020,3950,192.6,35914,139,353,18807,4605,44727,1050,6351,12.8,51373,8.5,2016
3757,36008,22846,21731,4260,18039,34875,5.4,57.3873189,58589,66681,7.3,9213,30241,9763,48.3,61261,18.9,72.9,34.88494635,64.83835656,202.3840341,2749,1623,59.10678913,157197,3.0,199.9,202,3.122510173,19545,79949,16223,11126,855,66.5,1686,8.3,534,6.2,37.2,15229,3,12.8,25064,21540,224.8,126820,6552,2660,77200,23717,171361,3448,22258,12.0,62635,7.7,5040
995,11859,4053,4204,-196,5219,5770,7.2,21.81327455,43036,49532,8.0,2528,9831,2777,43.8,13826,25.4,100.8,17.16538776,31.41789794,81.04885063,822,283,21.20465876,37457,3.2,273.3,116,0.602559916,5970,17388,2748,3192,10,88.2,95,11.5,274,8.7,33.3,3593,2,9.5,4998,5924,320.5,31546,516,1925,16566,3970,38779,418,5236,11.4,46284,8.8,1983
